id,user_id,"firstname","lastname","city","state","country","zipcode","phone_number","description","gender",birth_day,"birth_month",birth_year,"relationship_status","occupation","school","company","website","facebook","twitter","flickr","linkedin","languages","hobbies","created_at","updated_at","sexual_orientation","most_attractive_feature","ethnicity","height","body_type","hair_color","eye_color","tattoos","piercings","zodiac","religion","exercise","smoking","drinking","kids","pets","looking_for_gender",looking_for_age_min,looking_for_age_max,"looking_for_ethnicity","looking_for_body_type","looking_for_location","looking_for_relationship_status","partner_expectation"
795,795,"Marcus","Lewis","Northbrook","Illinois","US","60062",NULL,NULL,NULL,1,"Feb",1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:38","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
796,796,"Daniel","Williams","Chicago","Illinois","US","60607",NULL,NULL,NULL,31,"May",1961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:38","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
797,797,"Helena","Smythe","New York","New York","US","10128",NULL,NULL,NULL,1,"Apr",1949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
798,798,"Elizabeth","Jeffries","Monterey Park","California","US","91754",NULL,NULL,NULL,7,"Aug",2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
799,799,"Lucy","Rodriguez","West Palm Beach","Florida","US","33401",NULL,NULL,NULL,12,"Jun",1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
800,800,"Jennifer","Davis","Natick","Massachusetts","US","01760",NULL,NULL,NULL,19,"May",1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
801,801,"Barbara","Abel","Washington","District Of Columbia","US","20008",NULL,NULL,NULL,29,"Apr",1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
802,802,"Wendy","Yorke","Culver City","California","US","90232",NULL,NULL,NULL,8,"Jan",1943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
803,803,"Beryl","Martin","Washington","District Of Columbia","US","20036",NULL,NULL,NULL,25,"Nov",2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804,804,"Robert","Martin","Chicago","Illinois","US","60602",NULL,NULL,NULL,3,"Dec",1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:39","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
805,805,"Ronald","Clarke","New York","New York","US","10601",NULL,NULL,NULL,23,"Mar",2004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
806,806,"Ursula","Wilson","Milford","Massachusetts","US","01757",NULL,NULL,NULL,26,"Mar",1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
807,807,"Donald","Dent","Bel Air","California","US","90077",NULL,NULL,NULL,21,"Jun",1946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
808,808,"Deborah","Wilson","Honolulu","Hawaii","US","96816",NULL,NULL,NULL,25,"Jun",1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
809,809,"Marcus","Smith","New York","New York","US","10021",NULL,NULL,NULL,28,"Oct",1986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
810,810,"Dorothy","Clark","Winnetka","Illinois","US","60093",NULL,NULL,NULL,27,"Nov",1991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
811,811,"Terry","Peterson","Silver Spring","Maryland","US","20910",NULL,NULL,NULL,5,"Mar",2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
812,812,"Ann","Garcia","Annapolis","Maryland","US","21401",NULL,NULL,NULL,1,"Dec",1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
813,813,"Richard","Johnson","Homestead","Florida","US","33031",NULL,NULL,NULL,5,"Dec",1994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:40","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
814,814,"Daniel","Harrison","Ottawa","Ontario","CA","K2P 2G7",NULL,NULL,NULL,9,"Apr",1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
815,815,"Edward","Jackson","New Haven","Connecticut","US","06510",NULL,NULL,NULL,15,"Jan",1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
816,816,"Marcus","Hall","Hamilton","Massachusetts","US","01982",NULL,NULL,NULL,13,"Mar",1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
817,817,"Mary","Hall","Atlanta","Georgia","US","30312",NULL,NULL,NULL,15,"Jun",1943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
818,818,"Anne","Brown","Huntington Beach","California","US","92648",NULL,NULL,NULL,31,"Oct",1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819,819,"Margaret","Garcia","Baltimore","Maryland","US","21222",NULL,NULL,NULL,14,"Apr",2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
820,820,"Joseph","Davis","New York","New York","US","10017",NULL,NULL,NULL,2,"Sep",1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
821,821,"Mary","Lake","Chicago","Illinois","US","60611",NULL,NULL,NULL,6,"Oct",1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:41","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
822,822,"William","Major","Burr Ridge","Illinois","US","60527",NULL,NULL,NULL,8,"Dec",1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
823,823,"Deborah","Clarke","New York","New York","US","10036",NULL,NULL,NULL,10,"May",1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
824,824,"Elizabeth","Washington","Macungie","Pennsylvania","US","18062",NULL,NULL,NULL,25,"Apr",2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
825,825,"Maria","Hall","Chicago","Illinois","US","60602",NULL,NULL,NULL,23,"Dec",1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
826,826,"Anna","Taylor","Kailua","Hawaii","US","96740",NULL,NULL,NULL,18,"Feb",1994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
827,827,"Diana","Garcia","Houston","Texas","US","77056",NULL,NULL,NULL,28,"Aug",1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
828,828,"Laura","Baker","Toronto","Ontario","CA","M2P 2C6",NULL,NULL,NULL,1,"Jan",1997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Capricorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
829,829,"Robyn","Burrows","Chicago","Illinois","US","60657",NULL,NULL,NULL,11,"Aug",1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
830,830,"Betty","Burrows","New York","New York","US","10007",NULL,NULL,NULL,10,"Jun",2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:42","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
831,831,"Matthew","Grant","Irvine","California","US","92603",NULL,NULL,NULL,5,"Sep",2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
832,832,"Laura","Thatcher","Montreal","Quebec","CA","H1N 1A1",NULL,NULL,NULL,23,"Jul",1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
833,833,"Eve","Smythe","New York","New York","US","10019",NULL,NULL,NULL,16,"Dec",1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
834,834,"John","Martinez","Washington","District Of Columbia","US","20007",NULL,NULL,NULL,20,"Oct",2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Libra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
835,835,"Sharon","Jeffries","Newport Beach","California","US","92663",NULL,NULL,NULL,27,"Nov",1944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
836,836,"Hugh","White","Chicago","Illinois","US","60625",NULL,NULL,NULL,4,"Sep",1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
837,837,"Robyn","Thompson","Hackensack","New Jersey","US","07601",NULL,NULL,NULL,20,"Jun",1987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
838,838,"Daniel","Smythe","Schaumburg","Illinois","US","60193",NULL,NULL,NULL,26,"Jul",1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:43","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
839,839,"Anna","Baker","Miami Beach","Florida","US","33139",NULL,NULL,NULL,22,"Jun",1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
840,840,"Ursula","Smith","Matawan","New Jersey","US","07747",NULL,NULL,NULL,3,"Nov",1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
841,841,"Susan","Thompson","New York","New York","US","10020",NULL,NULL,NULL,22,"May",1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
842,842,"Cheryl","Lake","Atlanta","Georgia","US","30308",NULL,NULL,NULL,19,"Jun",2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
843,843,"Susan","Major","Tarzana","California","US","91356",NULL,NULL,NULL,16,"May",2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Taurus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
844,844,"Ruth","Hall","New York","New York","US","10010",NULL,NULL,NULL,1,"Jul",1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cancer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
845,845,"Matthew","Baker","New York","New York","US","10022",NULL,NULL,NULL,9,"Jun",1966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
846,846,"Susan","Baker","Anaheim","California","US","92806",NULL,NULL,NULL,18,"Aug",1989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:44","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
847,847,"Alison","Anderson","New York","New York","US","10021",NULL,NULL,NULL,12,"Nov",1958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
848,848,"Patricia","Clark","Hunt Valley","Maryland","US","21030",NULL,NULL,NULL,23,"Sep",2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
849,849,"Hugh","Robertson","North Aurora","Illinois","US","60542",NULL,NULL,NULL,16,"Mar",1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pisces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
850,850,"Michael","Dent","Reston","Virginia","US","20190",NULL,NULL,NULL,17,"Nov",1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Scorpio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
851,851,"Kenneth","Robertson","Los Angeles","California","US","90010",NULL,NULL,NULL,7,"Feb",1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
852,852,"Sandra","Martin","Chicago","Illinois","US","60614",NULL,NULL,NULL,3,"Sep",1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Virgo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
853,853,"Carol","Dent","Bronx","New York","US","10461",NULL,NULL,NULL,24,"Jan",2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:45","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
854,854,"Charlotte","White","Atlanta","Georgia","US","30318",NULL,NULL,NULL,30,"Nov",1943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:46","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
855,855,"Fiona","Thompson","Rancho Cucamonga","California","US","91730",NULL,NULL,NULL,12,"Dec",1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:46","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sagittarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
856,856,"Laura","White","Granada Hills","California","US","91344",NULL,NULL,NULL,25,"Jul",1950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2011-09-05 19:11:46","2011-09-06 17:27:09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
